timestamp,location,vehicle_type,base_price,traffic_level,occupancy_rate,weather,day_of_week,is_holiday,demand_level
2024-02-07 16:34:00,Zone A,Bus,26.7,Medium,0.63,Rain,Wednesday,1,20.19
2024-01-18 12:39:00,Zone A,Car,22.31,High,0.58,Rain,Thursday,1,19.41
2024-01-31 15:25:00,Zone A,Truck,89.9,High,0.7,Clear,Wednesday,0,94.4
2024-01-14 00:49:00,Zone B,Bus,47.57,High,0.67,Storm,Sunday,1,47.81
2024-02-25 18:15:00,Zone A,Truck,97.67,High,0.64,Fog,Sunday,0,93.76
2024-02-14 16:21:00,Zone C,Truck,84.12,Medium,0.59,Storm,Wednesday,1,59.56
2024-02-21 21:27:00,Zone A,Bike,91.64,High,0.75,Rain,Wednesday,0,103.1
2024-01-09 13:53:00,Zone A,Bike,73.38,Low,0.95,Storm,Tuesday,1,69.71
2024-01-15 21:32:00,Zone C,Bus,51.43,Low,0.72,Storm,Monday,1,37.03
2024-01-21 01:18:00,Zone B,Car,84.44,Medium,0.85,Rain,Sunday,1,86.13
2024-01-29 18:08:00,Zone B,Truck,96.98,Low,0.49,Storm,Monday,1,47.52
2024-03-02 05:24:00,Zone B,Bike,94.43,Medium,0.72,Storm,Saturday,1,81.59
2024-01-24 16:22:00,Zone C,Bus,60.9,High,0.54,Storm,Wednesday,0,49.33
2024-01-15 23:45:00,Zone B,Bike,76.65,Low,0.48,Clear,Monday,1,36.79
2024-02-07 00:39:00,Zone C,Truck,45.19,Medium,0.59,Rain,Wednesday,1,31.99
2024-01-30 18:19:00,Zone B,Bike,88.7,Low,0.88,Clear,Tuesday,1,78.06
2024-01-12 12:04:00,Zone B,Bus,76.88,Low,0.84,Rain,Friday,1,64.58
2024-03-04 21:52:00,Zone A,Bus,66.74,Low,0.74,Fog,Monday,1,49.39
2024-01-13 14:31:00,Zone A,Truck,66.04,Medium,0.47,Storm,Saturday,1,37.25
2024-01-01 09:32:00,Zone A,Truck,82.99,Medium,0.67,Storm,Monday,1,66.72
2024-02-20 01:43:00,Zone C,Car,42.95,Medium,0.75,Storm,Tuesday,1,38.66
2024-01-13 11:09:00,Zone B,Car,89.12,Medium,0.73,Clear,Saturday,1,78.07
2024-01-03 04:55:00,Zone A,Truck,71.98,High,0.42,Rain,Wednesday,0,45.35
2024-01-27 15:12:00,Zone B,Truck,81.93,Low,0.57,Storm,Saturday,0,46.7
2024-03-04 02:47:00,Zone A,Bike,45.33,High,0.69,Storm,Monday,1,46.92
2024-02-06 10:15:00,Zone C,Bus,20.94,Low,0.78,Storm,Tuesday,0,16.33
2024-03-02 01:36:00,Zone A,Bus,36.04,Low,0.37,Clear,Saturday,0,13.33
2024-01-14 19:03:00,Zone A,Car,91.31,High,0.68,Fog,Sunday,1,93.14
2024-01-12 12:20:00,Zone B,Bike,81.86,High,0.72,Rain,Friday,0,88.41
2024-03-09 12:22:00,Zone A,Bus,87.93,High,0.83,Storm,Saturday,0,109.47
2024-02-16 09:02:00,Zone A,Bus,59.9,High,0.8,Clear,Friday,0,71.88
2024-02-04 16:43:00,Zone A,Bike,71.21,Medium,0.79,Fog,Sunday,1,67.51
2024-02-24 13:23:00,Zone A,Car,64.98,Medium,0.58,Storm,Saturday,1,45.23
2024-02-21 17:22:00,Zone C,Car,29.1,Low,0.41,Rain,Wednesday,1,11.93
2024-02-26 13:58:00,Zone B,Car,92.65,Low,0.64,Fog,Monday,0,59.3
2024-02-29 10:41:00,Zone A,Car,28.66,Medium,0.85,Fog,Thursday,1,29.23
2024-01-10 23:41:00,Zone B,Bike,82.97,High,0.91,Clear,Wednesday,0,113.25
2024-01-20 17:28:00,Zone C,Car,42.87,High,0.81,Clear,Saturday,0,52.09
2024-01-26 15:42:00,Zone A,Bike,39.36,Medium,0.76,Storm,Friday,1,35.9
2024-02-16 07:51:00,Zone B,Car,74.97,Medium,0.76,Rain,Friday,0,68.37
2024-01-25 23:31:00,Zone C,Truck,58.18,Medium,0.62,Fog,Thursday,1,43.29
2024-02-16 00:41:00,Zone A,Truck,23.37,High,0.68,Clear,Friday,0,23.84
2024-02-06 17:03:00,Zone C,Bike,50.51,Medium,0.95,Clear,Tuesday,1,57.58
2024-02-11 00:47:00,Zone C,Bike,22.89,High,0.56,Clear,Sunday,0,19.23
2024-02-12 02:32:00,Zone C,Car,52.38,High,0.94,Rain,Monday,1,73.86
2024-03-04 20:56:00,Zone A,Bus,27.47,Medium,0.65,Storm,Monday,1,21.43
2024-02-17 02:11:00,Zone B,Car,26.81,High,0.9,Storm,Saturday,1,36.19
2024-02-09 22:00:00,Zone B,Truck,73.12,Low,0.49,Storm,Friday,0,35.83
2024-02-13 08:54:00,Zone A,Bike,89.19,Medium,0.79,Rain,Tuesday,1,84.55
2024-01-18 06:10:00,Zone B,Bike,71.49,Low,0.59,Fog,Thursday,1,42.18
2024-01-30 18:40:00,Zone B,Truck,63.63,Low,0.49,Fog,Tuesday,0,31.18
2024-01-23 12:35:00,Zone C,Truck,42.58,Medium,0.73,Storm,Tuesday,0,37.3
2024-01-09 13:55:00,Zone B,Bus,46.81,Low,0.85,Clear,Tuesday,1,39.79
2024-02-19 02:23:00,Zone B,Bus,54.22,Medium,0.57,Rain,Monday,0,37.09
2024-01-19 10:08:00,Zone A,Truck,83.1,Medium,0.48,Rain,Friday,0,47.87
2024-02-12 01:18:00,Zone A,Bus,80.32,Medium,0.69,Rain,Monday,1,66.5
2024-01-29 19:44:00,Zone A,Bike,84.88,High,0.69,Clear,Monday,0,87.85
2024-01-30 02:54:00,Zone A,Bike,95.47,Medium,0.78,Clear,Tuesday,0,89.36
2024-01-01 09:39:00,Zone C,Bus,85.45,Low,0.84,Storm,Monday,0,71.78
2024-03-06 17:21:00,Zone A,Bus,81.24,Low,0.69,Rain,Wednesday,1,56.06
2024-02-13 05:54:00,Zone B,Bus,93.59,Low,0.98,Clear,Tuesday,1,91.72
2024-01-13 18:17:00,Zone B,Truck,75.46,Medium,0.73,Storm,Saturday,0,66.1
2024-01-01 02:23:00,Zone C,Car,20.69,Low,0.65,Rain,Monday,0,13.45
2024-01-05 08:58:00,Zone A,Bike,31.26,Medium,0.46,Fog,Friday,1,17.26
2024-01-20 17:11:00,Zone C,Car,47.9,High,0.66,Storm,Saturday,1,47.42
2024-02-12 17:58:00,Zone A,Bus,94.77,High,0.65,Storm,Monday,0,92.4
2024-02-04 05:49:00,Zone B,Bus,47.99,Medium,0.84,Storm,Sunday,1,48.37
2024-02-07 00:29:00,Zone B,Car,68.58,High,0.77,Storm,Wednesday,0,79.21
2024-01-18 17:29:00,Zone B,Bike,21.29,High,0.52,Fog,Thursday,0,16.61
2024-01-15 16:45:00,Zone B,Truck,98.91,Medium,0.73,Fog,Monday,0,86.65
2024-02-11 18:28:00,Zone C,Truck,96.58,Low,0.8,Rain,Sunday,0,77.26
2024-02-22 17:50:00,Zone A,Bike,39.51,High,0.93,Clear,Thursday,1,55.12
2024-01-02 22:25:00,Zone B,Bike,58.26,Low,0.83,Storm,Tuesday,0,48.36
2024-03-10 09:11:00,Zone A,Bike,59.43,High,0.81,Clear,Sunday,0,72.21
2024-01-30 22:10:00,Zone A,Car,23.51,Medium,0.71,Rain,Tuesday,1,20.03
2024-01-01 19:28:00,Zone A,Car,30.76,Medium,0.76,Rain,Monday,1,28.05
2024-02-12 15:56:00,Zone B,Bus,89.08,Low,0.89,Rain,Monday,1,79.28
2024-01-27 07:22:00,Zone C,Truck,48.65,Low,0.5,Rain,Saturday,0,24.32
2024-01-26 19:43:00,Zone C,Bus,57.76,Low,0.65,Fog,Friday,1,37.54
2024-01-23 01:40:00,Zone C,Bus,98.8,Medium,0.58,Fog,Tuesday,0,68.76
2024-01-15 04:16:00,Zone A,Truck,27.33,Medium,0.76,Rain,Monday,1,24.92
2024-02-08 12:40:00,Zone B,Truck,82.29,Low,0.88,Fog,Thursday,1,72.42
2024-02-19 00:51:00,Zone B,Bike,88.66,High,0.61,Rain,Monday,1,81.12
2024-03-01 23:13:00,Zone A,Bike,20.21,Low,0.34,Rain,Friday,0,6.87
2024-02-19 16:58:00,Zone B,Car,26.91,High,0.64,Storm,Monday,0,25.83
2024-01-30 02:14:00,Zone A,Car,64.76,Medium,0.84,Fog,Tuesday,0,65.28
2024-01-14 00:54:00,Zone B,Car,52.05,High,0.78,Rain,Sunday,0,60.9
2024-02-28 16:56:00,Zone C,Truck,99.07,Medium,0.76,Storm,Wednesday,0,90.35
2024-02-04 17:09:00,Zone C,Truck,84.95,Low,0.66,Clear,Sunday,0,56.07
2024-03-06 18:04:00,Zone A,Car,62.11,High,0.51,Rain,Wednesday,0,47.51
2024-02-20 08:08:00,Zone B,Car,78.17,Medium,0.78,Clear,Tuesday,0,73.17
2024-02-17 22:39:00,Zone C,Truck,46.87,Medium,0.57,Clear,Saturday,1,32.06
2024-02-19 11:51:00,Zone C,Truck,70.0,Low,1.0,Rain,Monday,0,70.0
2024-01-24 21:27:00,Zone C,Truck,70.67,Medium,0.79,Storm,Wednesday,0,67.0
2024-01-23 01:37:00,Zone B,Bus,33.63,High,0.61,Clear,Tuesday,0,30.77
2024-01-13 18:33:00,Zone A,Bus,61.59,Medium,0.61,Fog,Saturday,1,45.08
2024-03-04 11:30:00,Zone B,Bus,87.74,Medium,0.69,Rain,Monday,0,72.65
2024-01-09 00:50:00,Zone A,Bike,74.47,Low,0.66,Rain,Tuesday,0,49.15
2024-02-25 18:50:00,Zone B,Bus,94.39,High,0.87,Storm,Sunday,1,123.18
2024-01-13 16:45:00,Zone A,Car,79.76,Low,0.73,Storm,Saturday,0,58.22
2024-02-13 04:16:00,Zone B,Bike,71.81,High,0.59,Clear,Tuesday,1,63.55
2024-02-14 05:17:00,Zone B,Bus,75.21,Low,0.98,Storm,Wednesday,1,73.71
2024-02-06 05:43:00,Zone A,Truck,52.73,Low,0.71,Storm,Tuesday,1,37.44
2024-01-03 05:41:00,Zone A,Bus,90.33,High,0.82,Rain,Wednesday,1,111.11
2024-02-06 13:07:00,Zone A,Truck,34.73,Medium,0.61,Storm,Tuesday,1,25.42
2024-02-16 20:25:00,Zone C,Car,65.59,High,0.75,Rain,Friday,1,73.79
2024-02-28 13:55:00,Zone B,Car,95.97,Medium,0.75,Rain,Wednesday,0,86.37
2024-02-20 02:08:00,Zone C,Car,57.1,High,0.42,Rain,Tuesday,1,35.97
2024-02-21 11:34:00,Zone C,Car,30.85,Medium,1.0,Storm,Wednesday,1,37.02
2024-02-12 07:29:00,Zone A,Bus,45.82,High,0.89,Storm,Monday,1,61.17
2024-01-27 23:27:00,Zone A,Truck,92.97,Medium,0.64,Clear,Saturday,1,71.4
2024-01-03 16:03:00,Zone A,Bike,29.98,Medium,0.53,Clear,Wednesday,1,19.07
2024-01-31 00:09:00,Zone B,Truck,65.73,Low,0.75,Fog,Wednesday,1,49.3
2024-02-01 22:35:00,Zone A,Bus,26.42,Low,0.71,Fog,Thursday,1,18.76
2024-01-04 14:01:00,Zone A,Bike,81.91,Low,0.75,Rain,Thursday,1,61.43
2024-01-25 13:19:00,Zone C,Truck,61.83,Medium,0.73,Storm,Thursday,1,54.16
2024-02-28 04:54:00,Zone B,Car,70.12,High,0.78,Clear,Wednesday,0,82.04
2024-02-23 16:06:00,Zone A,Car,29.88,High,0.92,Rain,Friday,1,41.23
2024-02-27 16:09:00,Zone A,Car,71.5,Medium,0.79,Clear,Tuesday,1,67.78
2024-01-26 01:15:00,Zone A,Car,52.12,High,0.54,Fog,Friday,0,42.22
2024-01-17 11:44:00,Zone A,Truck,88.08,Medium,0.9,Rain,Wednesday,0,95.13
2024-02-27 16:58:00,Zone C,Car,50.76,Low,0.95,Clear,Tuesday,1,48.22
2024-02-28 03:46:00,Zone A,Car,95.23,Medium,1.0,Rain,Wednesday,1,114.28
2024-02-29 06:35:00,Zone C,Bus,31.11,High,0.53,Storm,Thursday,1,24.73
2024-01-22 18:34:00,Zone B,Bike,99.53,High,0.74,Fog,Monday,1,110.48
2024-03-03 20:09:00,Zone A,Bike,44.41,High,0.39,Fog,Sunday,1,25.98
2024-03-02 17:44:00,Zone B,Bike,23.98,Medium,0.78,Storm,Saturday,0,22.45
2024-02-02 22:33:00,Zone C,Bike,40.25,Medium,0.62,Rain,Friday,1,29.95
2024-01-31 01:33:00,Zone C,Car,42.45,High,0.99,Storm,Wednesday,1,63.04
2024-02-02 05:11:00,Zone C,Truck,73.3,Medium,0.58,Rain,Friday,1,51.02
2024-02-21 02:45:00,Zone C,Truck,72.91,Medium,0.45,Storm,Wednesday,0,39.37
2024-02-07 21:50:00,Zone B,Truck,54.73,Medium,0.63,Fog,Wednesday,1,41.38
2024-01-22 21:01:00,Zone A,Car,88.85,Medium,0.4,Storm,Monday,1,42.65
2024-02-17 17:50:00,Zone B,Car,93.94,High,0.81,Fog,Saturday,0,114.14
2024-01-15 11:29:00,Zone C,Bus,81.72,High,0.39,Rain,Monday,1,47.81
2024-01-28 09:02:00,Zone A,Bus,99.75,High,0.7,Fog,Sunday,0,104.74
2024-02-02 09:45:00,Zone A,Bike,45.53,Low,0.39,Fog,Friday,0,17.76
2024-02-24 05:43:00,Zone A,Bike,52.07,Low,0.65,Clear,Saturday,0,33.85
2024-02-11 16:15:00,Zone A,Bike,33.78,High,0.95,Rain,Sunday,0,48.14
2024-03-04 10:29:00,Zone B,Bus,38.18,High,0.75,Storm,Monday,0,42.95
2024-02-23 17:30:00,Zone B,Bike,70.79,Medium,0.57,Clear,Friday,0,48.42
2024-02-21 04:12:00,Zone A,Car,53.74,Medium,0.7,Fog,Wednesday,0,45.14
2024-02-02 06:05:00,Zone A,Truck,75.13,High,0.7,Clear,Friday,1,78.89
2024-02-01 06:22:00,Zone A,Truck,96.75,Low,0.77,Fog,Thursday,0,74.5
2024-02-01 06:12:00,Zone A,Car,31.14,Medium,0.49,Fog,Thursday,0,18.31
2024-01-21 08:53:00,Zone B,Bike,35.05,High,0.79,Clear,Sunday,0,41.53
2024-01-13 22:43:00,Zone A,Bike,66.09,Medium,0.29,Rain,Saturday,1,23.0
2024-02-02 13:59:00,Zone A,Bus,85.37,Low,0.61,Storm,Friday,1,52.08
2024-01-17 16:09:00,Zone C,Bike,28.88,Low,0.63,Fog,Wednesday,1,18.19
2024-01-21 08:07:00,Zone C,Truck,64.32,High,0.79,Fog,Sunday,1,76.22
2024-01-27 15:05:00,Zone B,Car,40.76,Medium,0.7,Clear,Saturday,0,34.24
2024-02-23 05:04:00,Zone A,Bike,27.5,Medium,0.49,Fog,Friday,1,16.17
2024-02-02 12:55:00,Zone B,Truck,75.09,High,0.55,Clear,Friday,1,61.95
2024-01-13 08:28:00,Zone B,Truck,63.51,Low,0.73,Storm,Saturday,1,46.36
2024-01-19 04:27:00,Zone A,Bus,40.01,Low,0.69,Rain,Friday,0,27.61
2024-03-01 18:49:00,Zone B,Bus,49.96,Medium,0.61,Rain,Friday,1,36.57
2024-01-24 10:08:00,Zone A,Truck,80.26,Low,0.63,Fog,Wednesday,0,50.56
2024-02-16 12:39:00,Zone C,Bus,51.38,Low,0.8,Clear,Friday,1,41.1
2024-02-21 23:24:00,Zone A,Car,68.28,Medium,0.62,Rain,Wednesday,0,50.8
2024-01-22 09:05:00,Zone C,Bike,95.99,Medium,0.69,Storm,Monday,0,79.48
2024-01-29 06:52:00,Zone B,Car,76.98,High,1.0,Rain,Monday,0,115.47
2024-03-02 15:19:00,Zone C,Bus,55.26,High,0.49,Clear,Saturday,0,40.62
2024-03-10 05:31:00,Zone A,Bike,82.53,High,0.42,Clear,Sunday,1,51.99
2024-02-15 16:48:00,Zone B,Car,72.61,High,0.82,Rain,Thursday,0,89.31
2024-01-14 05:18:00,Zone B,Truck,52.06,Medium,0.6,Clear,Sunday,0,37.48
2024-02-20 07:59:00,Zone A,Truck,28.57,Medium,0.65,Rain,Tuesday,1,22.28
2024-02-02 22:23:00,Zone B,Bus,50.29,Low,0.58,Clear,Friday,0,29.17
2024-03-06 09:13:00,Zone B,Bike,67.24,High,0.66,Fog,Wednesday,1,66.57
2024-01-18 15:58:00,Zone A,Truck,71.75,Low,0.94,Storm,Thursday,1,67.44
2024-01-21 11:34:00,Zone A,Car,74.85,Low,0.82,Storm,Sunday,1,61.38
2024-01-11 19:18:00,Zone C,Car,45.66,Medium,0.83,Rain,Thursday,0,45.48
2024-03-02 06:30:00,Zone B,Truck,51.19,Medium,0.49,Clear,Saturday,1,30.1
2024-01-20 10:40:00,Zone A,Car,87.35,Low,0.53,Clear,Saturday,0,46.3
2024-03-07 13:13:00,Zone C,Bus,38.29,High,0.27,Rain,Thursday,0,15.51
2024-01-09 21:58:00,Zone C,Truck,51.77,Low,0.58,Fog,Tuesday,1,30.03
2024-01-20 19:51:00,Zone C,Bus,54.81,Medium,0.84,Clear,Saturday,0,55.25
2024-02-02 16:12:00,Zone A,Bus,58.99,Medium,0.78,Fog,Friday,1,55.21
2024-02-24 03:29:00,Zone C,Car,49.85,Low,0.67,Clear,Saturday,1,33.4
2024-01-25 22:55:00,Zone B,Car,20.83,Low,0.7,Clear,Thursday,0,14.58
2024-02-28 19:38:00,Zone B,Truck,64.84,High,0.6,Clear,Wednesday,0,58.36
2024-03-08 18:59:00,Zone B,Bike,90.44,Low,0.73,Fog,Friday,1,66.02
2024-02-11 04:41:00,Zone B,Car,39.02,Low,0.81,Fog,Sunday,0,31.61
2024-02-25 00:44:00,Zone C,Truck,41.85,High,0.46,Storm,Sunday,1,28.88
2024-01-28 02:06:00,Zone C,Car,62.92,High,0.74,Rain,Sunday,0,69.84
2024-02-08 14:09:00,Zone C,Car,23.57,Low,0.84,Rain,Thursday,1,19.8
2024-01-16 16:52:00,Zone A,Car,89.71,Medium,0.64,Clear,Tuesday,0,68.9
2024-01-23 06:15:00,Zone B,Bus,24.81,High,0.81,Fog,Tuesday,0,30.14
2024-01-14 13:16:00,Zone A,Car,38.8,High,1.0,Rain,Sunday,1,58.2
2024-01-22 11:39:00,Zone A,Car,81.68,High,0.68,Rain,Monday,0,83.31
2024-03-09 11:20:00,Zone C,Bus,61.84,High,0.76,Storm,Saturday,0,70.5
2024-02-07 19:18:00,Zone A,Truck,63.0,High,0.59,Clear,Wednesday,1,55.76
2024-01-23 08:22:00,Zone C,Bus,68.02,Medium,0.73,Fog,Tuesday,1,59.59
2024-02-08 23:52:00,Zone B,Truck,23.69,Low,0.77,Fog,Thursday,0,18.24
2024-01-08 08:29:00,Zone B,Car,82.44,Medium,0.73,Clear,Monday,1,72.22
2024-01-11 09:20:00,Zone B,Truck,41.52,Medium,0.55,Clear,Thursday,1,27.4
2024-01-10 11:37:00,Zone A,Truck,56.7,High,0.73,Fog,Wednesday,0,62.09
2024-01-11 00:34:00,Zone C,Car,69.78,High,0.92,Fog,Thursday,1,96.3
2024-01-24 14:58:00,Zone B,Bus,68.44,Low,0.77,Storm,Wednesday,1,52.7
2024-01-31 19:18:00,Zone B,Car,68.0,Medium,0.84,Storm,Wednesday,1,68.54
2024-01-08 02:56:00,Zone A,Bus,55.69,High,0.66,Clear,Monday,1,55.13
2024-03-09 06:34:00,Zone A,Bus,39.24,Medium,0.81,Storm,Saturday,0,38.14
2024-01-13 05:45:00,Zone C,Bus,81.19,Medium,0.74,Storm,Saturday,0,72.1
2024-01-03 07:10:00,Zone B,Bike,59.55,Medium,0.56,Clear,Wednesday,0,40.02
2024-02-19 13:24:00,Zone C,Bus,79.8,Low,0.75,Rain,Monday,0,59.85
2024-01-20 18:57:00,Zone C,Bike,73.38,Low,0.55,Fog,Saturday,1,40.36
2024-02-05 14:06:00,Zone B,Truck,59.54,Low,0.61,Rain,Monday,0,36.32
2024-01-28 00:29:00,Zone C,Car,25.73,Medium,0.73,Storm,Sunday,0,22.54
2024-03-03 06:39:00,Zone B,Truck,70.1,Low,0.74,Fog,Sunday,0,51.87
2024-01-27 21:34:00,Zone C,Truck,29.02,Medium,0.52,Storm,Saturday,0,18.11
2024-02-07 20:01:00,Zone B,Bus,22.18,Medium,0.86,Storm,Wednesday,1,22.89
2024-02-04 07:48:00,Zone C,Bus,67.45,Medium,0.79,Clear,Sunday,0,63.94
2024-02-04 08:27:00,Zone C,Truck,20.24,Medium,0.59,Rain,Sunday,1,14.33
2024-03-03 03:50:00,Zone C,Truck,52.13,Low,0.47,Clear,Sunday,1,24.5
2024-02-22 11:43:00,Zone A,Truck,82.36,High,0.68,Clear,Thursday,0,84.01
2024-02-13 22:09:00,Zone A,Bus,46.39,Low,0.63,Fog,Tuesday,0,29.23
2024-01-04 23:25:00,Zone B,Car,50.17,High,0.72,Rain,Thursday,0,54.18
2024-01-08 11:02:00,Zone C,Bus,33.63,High,0.65,Rain,Monday,1,32.79
2024-02-13 16:10:00,Zone A,Truck,21.63,High,0.4,Clear,Tuesday,1,12.98
2024-03-04 09:34:00,Zone C,Bus,72.16,Medium,0.64,Fog,Monday,1,55.42
2024-02-17 20:40:00,Zone C,Bike,86.61,Medium,0.65,Fog,Saturday,1,67.56
2024-02-26 19:45:00,Zone C,Car,45.26,Low,0.8,Clear,Monday,1,36.21
2024-01-12 07:24:00,Zone A,Bike,63.7,Medium,0.6,Fog,Friday,1,45.86
2024-02-02 09:34:00,Zone C,Car,64.23,High,0.95,Clear,Friday,0,91.53
2024-02-09 09:10:00,Zone A,Bus,36.9,High,0.41,Fog,Friday,1,22.69
2024-01-23 03:23:00,Zone A,Bus,36.01,Low,0.9,Rain,Tuesday,1,32.41
2024-02-03 08:40:00,Zone B,Bus,85.44,High,0.67,Storm,Saturday,0,85.87
2024-02-08 02:20:00,Zone C,Bike,68.7,Low,0.83,Storm,Thursday,0,57.02
2024-01-09 01:43:00,Zone C,Truck,62.04,High,0.71,Clear,Tuesday,1,66.07
2024-02-18 06:40:00,Zone A,Car,29.11,Low,0.87,Clear,Sunday,1,25.33
2024-01-07 23:54:00,Zone B,Bus,47.84,High,0.64,Rain,Sunday,0,45.93
2024-02-05 09:49:00,Zone A,Truck,53.73,Low,0.54,Rain,Monday,0,29.01
2024-02-12 19:10:00,Zone C,Bike,41.42,Low,0.91,Clear,Monday,1,37.69
2024-03-03 17:40:00,Zone C,Car,39.41,High,0.68,Rain,Sunday,1,40.2
2024-03-09 05:49:00,Zone B,Bike,61.27,Medium,0.73,Rain,Saturday,1,53.67
2024-03-04 05:54:00,Zone B,Truck,74.41,High,0.89,Clear,Monday,0,99.34
2024-02-13 20:34:00,Zone B,Truck,68.3,Low,0.55,Rain,Tuesday,1,37.57
2024-02-01 03:09:00,Zone A,Bus,84.7,Low,0.79,Rain,Thursday,1,66.91
2024-02-20 18:12:00,Zone A,Bike,86.57,Medium,0.61,Rain,Tuesday,0,63.37
2024-03-05 00:11:00,Zone A,Truck,52.47,Low,0.68,Clear,Tuesday,1,35.68
2024-01-22 05:35:00,Zone C,Bike,48.64,Low,0.71,Rain,Monday,1,34.53
2024-01-29 23:25:00,Zone A,Car,45.12,Low,0.47,Clear,Monday,0,21.21
2024-01-01 18:57:00,Zone B,Bus,61.71,High,0.58,Fog,Monday,0,53.69
2024-02-29 05:17:00,Zone C,Bus,75.66,Medium,0.9,Fog,Thursday,1,81.71
2024-01-13 08:14:00,Zone C,Bike,93.17,Low,0.83,Rain,Saturday,0,77.33
2024-02-11 22:51:00,Zone B,Truck,46.29,Low,0.69,Storm,Sunday,1,31.94
2024-02-16 06:13:00,Zone A,Car,90.19,Low,0.74,Storm,Friday,0,66.74
2024-02-09 00:42:00,Zone B,Car,58.26,Low,0.66,Clear,Friday,1,38.45
2024-02-29 18:56:00,Zone A,Bike,97.97,High,0.9,Rain,Thursday,1,132.26
2024-01-13 01:40:00,Zone C,Truck,71.71,High,0.67,Fog,Saturday,0,72.07
2024-03-03 15:42:00,Zone C,Truck,84.86,Low,0.73,Storm,Sunday,0,61.95
2024-01-17 19:45:00,Zone C,Truck,54.71,Medium,0.87,Clear,Wednesday,0,57.12
2024-02-19 12:59:00,Zone A,Bike,43.22,Low,0.58,Fog,Monday,1,25.07
2024-01-15 03:15:00,Zone C,Car,32.59,Medium,0.93,Rain,Monday,1,36.37
2024-01-01 15:59:00,Zone C,Bike,55.14,Medium,0.47,Clear,Monday,0,31.1
2024-03-01 19:56:00,Zone C,Bus,72.59,Medium,0.94,Storm,Friday,1,81.88
2024-01-01 17:37:00,Zone C,Bike,28.24,Medium,0.64,Fog,Monday,0,21.69
2024-02-26 12:35:00,Zone C,Car,91.78,Medium,0.66,Clear,Monday,1,72.69
2024-01-29 07:29:00,Zone C,Truck,44.01,Medium,0.42,Clear,Monday,0,22.18
2024-02-16 06:59:00,Zone A,Bus,88.81,High,0.63,Clear,Friday,0,83.93
2024-02-28 12:39:00,Zone A,Bike,50.67,High,0.54,Fog,Wednesday,0,41.04
2024-03-09 04:58:00,Zone C,Truck,22.82,Low,0.61,Rain,Saturday,1,13.92
2024-02-04 18:59:00,Zone C,Bus,54.62,High,0.68,Storm,Sunday,0,55.71
2024-01-16 06:44:00,Zone C,Bike,38.7,High,0.84,Storm,Tuesday,0,48.76
2024-02-21 18:18:00,Zone B,Car,86.78,High,0.73,Rain,Wednesday,0,95.02
2024-02-26 12:50:00,Zone A,Bike,30.15,High,0.75,Rain,Monday,1,33.92
2024-01-01 04:48:00,Zone B,Bus,73.87,High,0.54,Rain,Monday,1,59.83
2024-02-07 07:54:00,Zone A,Truck,84.48,High,0.57,Rain,Wednesday,0,72.23
2024-01-24 10:11:00,Zone A,Bus,49.67,High,0.97,Storm,Wednesday,1,72.27
2024-02-25 17:34:00,Zone B,Car,60.62,Medium,0.59,Fog,Sunday,0,42.92
2024-01-26 21:00:00,Zone A,Truck,50.7,High,0.95,Rain,Friday,1,72.25
2024-02-01 06:26:00,Zone A,Bus,41.52,Medium,0.66,Clear,Thursday,1,32.88
2024-01-15 20:16:00,Zone C,Bike,68.7,Medium,0.7,Clear,Monday,0,57.71
2024-02-21 19:41:00,Zone B,Bus,42.67,Low,0.86,Fog,Wednesday,0,36.7
2024-02-12 19:26:00,Zone B,Bike,23.58,Medium,0.89,Clear,Monday,0,25.18
2024-01-01 09:53:00,Zone A,Bike,41.92,High,0.68,Storm,Monday,0,42.76
2024-01-26 00:14:00,Zone B,Bus,73.36,High,0.64,Storm,Friday,1,70.43
2024-02-10 22:58:00,Zone C,Bike,56.56,Medium,0.69,Clear,Saturday,1,46.83
2024-03-04 17:47:00,Zone C,Car,89.77,Medium,0.75,Clear,Monday,0,80.79
2024-01-24 17:51:00,Zone C,Bus,92.65,Low,0.83,Clear,Wednesday,0,76.9
2024-02-17 15:49:00,Zone B,Bus,28.21,Medium,0.7,Storm,Saturday,1,23.7
2024-02-08 02:57:00,Zone B,Bike,20.0,Medium,0.79,Clear,Thursday,1,18.96
2024-01-02 19:41:00,Zone C,Car,50.75,High,0.95,Fog,Tuesday,1,72.32
2024-02-21 05:50:00,Zone C,Truck,36.35,High,0.76,Rain,Wednesday,1,41.44
2024-02-25 14:05:00,Zone C,Bus,66.04,Medium,0.75,Clear,Sunday,1,59.44
2024-01-30 12:14:00,Zone A,Bike,82.52,Medium,0.47,Rain,Tuesday,1,46.54
2024-02-01 05:38:00,Zone B,Car,30.86,High,0.31,Fog,Thursday,0,14.35
2024-02-21 01:30:00,Zone B,Car,57.73,High,0.76,Rain,Wednesday,1,65.81
2024-02-10 13:39:00,Zone A,Bike,96.72,Low,0.69,Fog,Saturday,0,66.74
2024-03-03 02:55:00,Zone A,Bike,89.7,Medium,0.62,Storm,Sunday,0,66.74
2024-03-09 18:34:00,Zone B,Bike,61.13,Low,0.74,Storm,Saturday,0,45.24
2024-02-17 02:03:00,Zone C,Bike,65.84,High,0.69,Storm,Saturday,0,68.14
2024-03-02 02:12:00,Zone B,Truck,45.85,Medium,0.87,Rain,Saturday,0,47.87
